id,name,position,value,club,club_abr,club_prev,country,popularity,points_prev,status,round,opponent,time,goals,assists,own_goal,penalty,penalty_won,penalty_given,penalty_lost,penalty_defended,in_stat,yellow_card,red_card,points
"1491,Patryk Janasik, Pomocnik,""1,40"",Slask Wroclaw,SLA,Odra Opole,Polska,0, 6,active,29,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1491,Patryk Janasik, Pomocnik,""1,40"",Slask Wroclaw,SLA,Odra Opole,Polska,0, 6,active,30,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,15,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,16,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,17,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,18,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,19,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,20,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,21,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,22,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,23,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,24,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,25,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,26,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,27,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,28,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,29,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"166,Rafal Janicki, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Wisla Krakow,Polska,4, 3,active,30,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,15,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,16,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,17,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,18,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,19,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,20,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,21,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,22,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,23,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,24,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,25,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,26,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,27,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,28,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,29,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1461,Robert Janicki, Pomocnik,""1,80"",Warta Poznan,WAR,Olimpia Grudziadz,Polska,0, 25,active,30,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,15,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,16,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,17,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,18,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,19,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,20,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,21,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,22,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,23,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,24,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,25,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,26,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,27,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,28,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,29,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"240,Maciej Jankowski, Pomocnik,""1,70"",PGE FKS Stal Mielec,STM,Arka Gdynia,Polska,1, ,active,30,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,15,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,16,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,17,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,18,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,19,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,20,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,21,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,22,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,23,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,24,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,25,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,26,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,27,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,28,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,29,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1192,Erik Janza, Obronca,""2,10"",Gornik Zabrze,GOR,NK Osijek,Slowenia,9, 44,active,30,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,15,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,16,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,17,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,18,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,19,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,20,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,21,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,22,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,23,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,24,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,25,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,26,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,27,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,28,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,29,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1415,Bartosz Jaroch, Obronca,""1,70"",Podbeskidzie Bielsko-Biala,POD,Znicz Pruszkow,Polska,0, -5,out of club,30,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,15,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,16,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,17,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,18,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,19,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,20,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,21,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,22,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,23,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,24,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,25,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,26,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,27,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,28,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,29,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1466,Gracjan Jaroch, Napastnik,""1,70"",Warta Poznan,WAR,Bytovia Bytow,Polska,3, 12,active,30,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,15,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,16,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,17,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,18,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,19,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,20,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,21,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,22,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,23,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,24,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,25,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,26,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,27,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,28,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,29,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"1562,Jakub Jesionek, Bramkarz,""0,50"",Jagiellonia Bialystok,JAG,wychowanek,Polska,2, ,active,30,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,15,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,16,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,17,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,18,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,19,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,20,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,21,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,22,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,23,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,24,PIA,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,25,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,26,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,27,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,28,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,29,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"987,Jesus Jimenez, Napastnik,""3,80"",Gornik Zabrze,GOR,CF Talavera de la Reina,Hiszpania,16, 78,active,30,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,15,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,16,SLA,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,17,POG,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,18,WAR,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,19,JAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,20,STM,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,21,LPO,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,22,CRA,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,23,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,24,GOR,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,25,LGD,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,26,LEG,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,27,ZAG,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,28,POD,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,29,RCZ,0,0,0,0,0,0,0,0,0,,0,0,0"
"209,Tomasz Jodlowiec, Pomocnik,""1,80"",Piast Gliwice,PIA,Legia Warszawa,Polska,0, 27,active,30,WIS,0,0,0,0,0,0,0,0,0,,0,0,0"
"581,Dominik Jonczy, Obronca,""1,80"",Zaglebie Lubin,ZAG,wychowanek,Polska,1, 19,active,15,WPL,0,0,0,0,0,0,0,0,0,,0,0,0"
